
---------- Begin Simulation Statistics ----------
simSeconds                                   4.919779                       # Number of seconds simulated (Second)
simTicks                                 4919778688500                       # Number of ticks simulated (Tick)
finalTick                                4919778688500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   3961.38                       # Real time elapsed on the host (Second)
hostTickRate                               1241934146                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2276380                       # Number of bytes of host memory used (Byte)
simInsts                                    500000003                       # Number of instructions simulated (Count)
simOps                                      619059668                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   126218                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     156274                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       9839557378                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                              19.679115                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.050815                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       880475216                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       30                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      878162086                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 137930                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            261415556                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        1019005519                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  14                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          3830404334                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.229261                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.645013                       # Number of insts issued each cycle (Count)
system.mem_ctrl.dram.bwInstRead::cpu.inst    723392943                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total      723392943                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::cpu.data       96801161                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total          96801161                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.inst      723392943                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data      329115050                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total        1052507993                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts             250196659                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts              7100736                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0       1454357                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1      57062813                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2       1453176                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3     149421676                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4       1454241                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5       1455819                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6       1457298                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7       1459003                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8       1453581                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9       1453273                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10      1461192                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11      1469782                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12      1457399                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13      1455969                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14      1456364                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15      1454301                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::16      1456226                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::17      1455257                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::18      1458167                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::19      1474194                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::20      1458904                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::21      1467657                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::22      1453402                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::23      1455321                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::24      1453874                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::25      1454885                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::26      1450404                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::27      1467714                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::28      1454823                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::29      1451502                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::30      1452223                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::31      1451862                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0        221935                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1        215613                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2        220135                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3        286133                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4        226896                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5        222705                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6        219298                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7        221776                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8        220283                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9        220155                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10       219372                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11       219670                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12       220288                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13       219076                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14       219465                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15       218722                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::16       219251                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::17       218340                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::18       221711                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::19       219806                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::20       218209                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::21       220698                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::22       219966                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::23       219244                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::24       217979                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::25       218978                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::26       218949                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::27       218976                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::28       219257                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::29       219256                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::30       220051                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::31       218543                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat             16712720853071                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat           476374438736                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat        20763154565622                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                 66798.34                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                1904.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat            82987.34                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits             75556056                       # Number of row buffer hits during reads (Count)
system.mem_ctrl.dram.writeRowHits             4712977                       # Number of row buffer hits during writes (Count)
system.mem_ctrl.dram.readRowHitRate             30.20                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrl.dram.writeRowHitRate            66.37                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrl.dram.bytesPerActivate::samples    177028361                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::mean    93.019181                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::gmean    78.871933                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::stdev    74.727715                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::0-127    146926603     83.00%     83.00% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::128-255     17553629      9.92%     92.91% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::256-383      8392593      4.74%     97.65% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::384-511      3278956      1.85%     99.50% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::512-639       865983      0.49%     99.99% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::640-767        10290      0.01%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::768-895          277      0.00%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::896-1023           22      0.00%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::1024-1151            8      0.00%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::total    177028361                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.dramBytesRead        16012586176                       # Total bytes read (Byte)
system.mem_ctrl.dram.dramBytesWritten       454447104                       # Total bytes written (Byte)
system.mem_ctrl.dram.avgRdBW              3254.737091                       # Average DRAM read bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.avgWrBW                92.371453                       # Average DRAM write bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.peakBW                  33613.00                       # Theoretical peak bandwidth in MiByte/s ((Byte/Second))
system.mem_ctrl.dram.busUtil                     9.96                       # Data bus utilization in percentage (Ratio)
system.mem_ctrl.dram.busUtilRead                 9.68                       # Data bus utilization in percentage for reads (Ratio)
system.mem_ctrl.dram.busUtilWrite                0.27                       # Data bus utilization in percentage for writes (Ratio)
system.mem_ctrl.dram.pageHitRate                31.20                       # Row buffer hit rate, read and write combined (Ratio)
system.mem_ctrl.dram.power_state.pwrStateResidencyTicks::UNDEFINED 4919778688500                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrl.dram.rank0.actEnergy     -500537066196.694580                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preEnergy     333691377465.417664                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.readEnergy    813266435309.467041                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.writeEnergy   20047161432.817886                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.refreshEnergy 221952281330.923462                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.actBackEnergy 2364058884287.345215                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preBackEnergy 459882628985.007202                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.totalEnergy   3712361702613.977051                       # Total energy per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.averagePower    754.579004                       # Core power per rank (mW) (Watt)
system.mem_ctrl.dram.rank0.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::IDLE 121045284240                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::REF 373505105000                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::ACT 4425228299260                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.power_state.pwrStateResidencyTicks::UNDEFINED 4919778688500                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadReq            260826121                       # Transaction distribution (Count)
system.membus.transDist::ReadResp           260826120                       # Transaction distribution (Count)
system.membus.transDist::WriteReq           119059930                       # Transaction distribution (Count)
system.membus.transDist::WriteResp          119059928                       # Transaction distribution (Count)
system.membus.transDist::SoftPFReq                 29                       # Transaction distribution (Count)
system.membus.transDist::SoftPFResp                29                       # Transaction distribution (Count)
system.membus.transDist::LoadLockedReq              5                       # Transaction distribution (Count)
system.membus.transDist::StoreCondReq               4                       # Transaction distribution (Count)
system.membus.transDist::StoreCondResp              4                       # Transaction distribution (Count)
system.membus.pktCount_system.cpu.icache_port::system.mem_ctrl.port    111216661                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.cpu.dcache_port::system.mem_ctrl.port    648555509                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total               759772170                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.cpu.icache_port::system.mem_ctrl.port   3558933120                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.cpu.dcache_port::system.mem_ctrl.port   1619173204                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total               5178106324                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples          379886089                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean                     0                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev                    0                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                379886089    100.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::1                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::total            379886089                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED 4919778688500                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer0.occupancy        249473011500                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer0.utilization               0.1                       # Layer utilization (Ratio)
system.membus.respLayer0.occupancy       146448532934                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer0.utilization              0.0                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy       313403895980                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.1                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests              0                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests            0                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.workload.inst.arm                            0                       # number of arm instructions executed (Count)
system.workload.inst.quiesce                        0                       # number of quiesce instructions executed (Count)

---------- End Simulation Statistics   ----------
