
---------- Begin Simulation Statistics ----------
simSeconds                                   2.799003                       # Number of seconds simulated (Second)
simTicks                                 2799003368500                       # Number of ticks simulated (Tick)
finalTick                                2799003368500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   3328.07                       # Real time elapsed on the host (Second)
hostTickRate                                841029700                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2277404                       # Number of bytes of host memory used (Byte)
simInsts                                    500000000                       # Number of instructions simulated (Count)
simOps                                      619059665                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   150237                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     186012                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       5598006738                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                              11.196013                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.089318                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       835229991                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       19                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      850380719                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   3148                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            216170345                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         758246477                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   3                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          3294425462                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.258127                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.646321                       # Number of insts issued each cycle (Count)
system.mem_ctrl.rdPerTurnAround::1024-1055            3      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1088-1119            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1152-1183            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1984-2015            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::total         454171                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.wrPerTurnAround::samples       454171                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::mean       16.059482                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::gmean      16.056238                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::stdev       0.336099                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::16            438367     96.52%     96.52% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::17              6289      1.38%     97.90% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::18              7858      1.73%     99.64% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::19              1620      0.36%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::20                35      0.01%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::21                 2      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::total         454171                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.bytesReadWrQ                788547520                       # Total number of bytes read from write queue (Byte)
system.mem_ctrl.bytesReadSys               4450202540                       # Total read bytes from the system interface side (Byte)
system.mem_ctrl.bytesWrittenSys             476240309                       # Total written bytes from the system interface side (Byte)
system.mem_ctrl.avgRdBWSys               1589923967.25298882                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.avgWrBWSys               170146386.51729080                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.totGap                   2799003367500                       # Total gap between requests (Tick)
system.mem_ctrl.avgGap                        7467.90                       # Average gap between requests ((Tick/Count))
system.mem_ctrl.requestorReadBytes::cpu.inst   3301392960                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.data   1099525360                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorWriteBytes::cpu.data     29175006                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrl.requestorReadRate::cpu.inst 1179488741.297668695450                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.data 392827451.504369258881                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorWriteRate::cpu.data 10423355.087148405612                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrl.requestorReadAccesses::cpu.inst     51584265                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.data    204160480                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorWriteAccesses::cpu.data    119059939                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrl.requestorReadTotalLat::cpu.inst 1382907994482                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.data 6897667001948                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorWriteTotalLat::cpu.data 159587407177732                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrl.requestorReadAvgLat::cpu.inst     26808.72                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.data     33785.52                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorWriteAvgLat::cpu.data   1340395.51                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrl.dram.bytesRead::cpu.inst   3301392896                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.data   1148809568                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total      4450202464                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu.inst   3301392896                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total   3301392896                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::cpu.data    476240309                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total    476240309                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu.inst      51584264                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.data     204160477                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total        255744741                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::cpu.data    119059939                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total       119059939                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu.inst      1179488718                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.data       410435222                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total         1589923940                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu.inst   1179488718                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total     1179488718                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::cpu.data      170146387                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total         170146387                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.inst     1179488718                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data      580581608                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total        1760070327                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts             243423690                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts              7293751                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0      53125087                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1       1544830                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2       1543993                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3       1543921                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4       1543144                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5       1545736                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6       1544712                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7       1544233                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8       1544872                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9       1550799                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10      1553373                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11      1552681                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12      1552016                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13      1554436                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14      1554244                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15      1550036                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::16      1552930                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::17      1545191                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::18      1542541                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::19      1542964                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::20      1549147                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::21      1543292                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::22      1545724                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::23      1545974                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::24      1550696                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::25      1546633                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::26      1547555                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::27      1545996                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::28    143897758                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::29      1540338                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::30      1539665                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::31      1539173                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0        214791                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1        223100                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2        217103                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3        214956                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4        215276                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5        221911                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6        217339                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7        213513                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8        214868                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9        219150                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10       223636                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11       217306                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12       219716                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13       220273                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14       224355                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15       222452                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::16       214716                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::17       215468                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::18       219127                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::19       221167                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::20       213929                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::21       214397                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::22       214914                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::23       216201                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::24       217513                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::25       218010                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::26       215514                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::27       216029                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::28       542571                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::29       223273                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::30       215634                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::31       215543                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat             4022607810950                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat           811087735080                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat        8280574996430                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                 16525.13                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                3332.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat            34017.13                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits            223333121                       # Number of row buffer hits during reads (Count)
system.mem_ctrl.dram.writeRowHits             6672286                       # Number of row buffer hits during writes (Count)
system.mem_ctrl.dram.readRowHitRate             91.75                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrl.dram.writeRowHitRate            91.48                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrl.dram.bytesPerActivate::samples     20712029                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::mean   774.714725                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::gmean   595.602366                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::stdev   369.437163                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::0-127      1864664      9.00%      9.00% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::128-255      1660486      8.02%     17.02% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::256-383      1171703      5.66%     22.68% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::384-511       695995      3.36%     26.04% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::512-639       665643      3.21%     29.25% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::640-767       520579      2.51%     31.76% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::768-895       461177      2.23%     33.99% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::896-1023       364832      1.76%     35.75% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::1024-1151     13306950     64.25%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::total     20712029                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.dramBytesRead        15579116160                       # Total bytes read (Byte)
system.mem_ctrl.dram.dramBytesWritten       466800064                       # Total bytes written (Byte)
system.mem_ctrl.dram.avgRdBW              5565.951201                       # Average DRAM read bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.avgWrBW               166.773670                       # Average DRAM write bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.peakBW                  19207.00                       # Theoretical peak bandwidth in MiByte/s ((Byte/Second))
system.mem_ctrl.dram.busUtil                    29.85                       # Data bus utilization in percentage (Ratio)
system.mem_ctrl.dram.busUtilRead                28.98                       # Data bus utilization in percentage for reads (Ratio)
system.mem_ctrl.dram.busUtilWrite                0.87                       # Data bus utilization in percentage for writes (Ratio)
system.mem_ctrl.dram.pageHitRate                91.74                       # Row buffer hit rate, read and write combined (Ratio)
system.mem_ctrl.dram.power_state.pwrStateResidencyTicks::UNDEFINED 2799003368500                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrl.dram.rank0.actEnergy     11846523334.459511                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preEnergy     20913661781.738899                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.readEnergy    209415419640.293396                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.writeEnergy   8256094440.725812                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.refreshEnergy 242969394224.804138                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.actBackEnergy 1312997412858.031738                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preBackEnergy 7159937454.995667                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.totalEnergy   1813558443735.072021                       # Total energy per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.averagePower    647.930068                       # Core power per rank (mW) (Watt)
system.mem_ctrl.dram.rank0.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::IDLE   6042497020                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::REF 125824650000                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::ACT 2667136221480                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.actEnergy     20451325396.324169                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.preEnergy     36104449713.084106                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.readEnergy    458271992906.012573                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.writeEnergy   8950272618.342268                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.refreshEnergy 242969394224.804138                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.actBackEnergy 1309310340652.538818                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.preBackEnergy 9705327403.565121                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.totalEnergy   2085763102915.169922                       # Total energy per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.averagePower    745.180633                       # Core power per rank (mW) (Watt)
system.mem_ctrl.dram.rank1.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::IDLE   5311259192                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::REF 125824650000                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::ACT 2667867459308                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.power_state.pwrStateResidencyTicks::UNDEFINED 2799003368500                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadReq            255744712                       # Transaction distribution (Count)
system.membus.transDist::ReadResp           255744711                       # Transaction distribution (Count)
system.membus.transDist::WriteReq           119059935                       # Transaction distribution (Count)
system.membus.transDist::WriteResp          119059935                       # Transaction distribution (Count)
system.membus.transDist::SoftPFReq                 29                       # Transaction distribution (Count)
system.membus.transDist::SoftPFResp                29                       # Transaction distribution (Count)
system.membus.transDist::LoadLockedReq              4                       # Transaction distribution (Count)
system.membus.transDist::StoreCondReq               4                       # Transaction distribution (Count)
system.membus.transDist::StoreCondResp              4                       # Transaction distribution (Count)
system.membus.pktCount_system.cpu.icache_port::system.mem_ctrl.port    103168528                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.cpu.dcache_port::system.mem_ctrl.port    646440835                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total               749609363                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.cpu.icache_port::system.mem_ctrl.port   3301392832                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.cpu.dcache_port::system.mem_ctrl.port   1625049877                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total               4926442709                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples          374804684                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean                     0                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev                    0                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                374804684    100.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::1                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::total            374804684                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED 2799003368500                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer0.occupancy        246932311500                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer0.utilization               0.1                       # Layer utilization (Ratio)
system.membus.respLayer0.occupancy       132830680798                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer0.utilization              0.0                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy       281658211937                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.1                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests              0                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests            0                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.workload.inst.arm                            0                       # number of arm instructions executed (Count)
system.workload.inst.quiesce                        0                       # number of quiesce instructions executed (Count)

---------- End Simulation Statistics   ----------
